instance_name,stretch_index,lower_bound
jupiter/graph_1681.txt,2,2
jupiter/graph_1682.txt,3,3
jupiter/graph_1683.txt,2,2
jupiter/graph_1685.txt,3,2
jupiter/graph_1687.txt,2,2
jupiter/graph_1693.txt,3,2
jupiter/graph_1695.txt,3,3
jupiter/graph_1698.txt,3,2
jupiter/graph_1699.txt,2,2
jupiter/graph_1700.txt,3,2
jupiter/graph_1702.txt,3,2
jupiter/graph_1703.txt,2,2
jupiter/graph_1706.txt,2,2
jupiter/graph_1712.txt,3,2
jupiter/graph_1716.txt,3,3
jupiter/graph_1721.txt,3,2
jupiter/graph_1722.txt,2,2
jupiter/graph_1723.txt,3,2
jupiter/graph_1725.txt,3,2
jupiter/graph_1726.txt,3,2
jupiter/graph_1727.txt,2,2
jupiter/graph_1728.txt,2,2
jupiter/graph_1730.txt,3,2
jupiter/graph_1731.txt,3,2
jupiter/graph_1734.txt,2,2
jupiter/graph_1735.txt,3,2
jupiter/graph_1737.txt,2,2
jupiter/graph_1738.txt,3,2
jupiter/graph_1739.txt,2,2
jupiter/graph_1740.txt,3,2
jupiter/graph_1742.txt,3,2
jupiter/graph_1743.txt,2,2
jupiter/graph_1746.txt,3,2
jupiter/graph_1750.txt,2,2
jupiter/graph_1751.txt,3,2
jupiter/graph_1752.txt,3,2
jupiter/graph_1754.txt,3,3
jupiter/graph_1756.txt,3,2
jupiter/graph_1758.txt,3,2
jupiter/graph_1759.txt,3,3
jupiter/graph_1760.txt,2,2
jupiter/graph_1764.txt,3,3
jupiter/graph_1765.txt,3,3
jupiter/graph_1766.txt,3,3
jupiter/graph_1767.txt,3,2
jupiter/graph_1768.txt,2,2
jupiter/graph_1769.txt,3,3
jupiter/graph_1771.txt,3,2
jupiter/graph_1772.txt,3,3
jupiter/graph_1773.txt,2,2
jupiter/graph_1775.txt,3,2
jupiter/graph_1776.txt,2,2
jupiter/graph_1777.txt,3,3
jupiter/graph_1778.txt,3,2
jupiter/graph_1779.txt,3,2
jupiter/graph_1780.txt,2,2
jupiter/graph_1781.txt,3,3
jupiter/graph_1782.txt,2,2
jupiter/graph_1785.txt,2,2
jupiter/graph_1788.txt,3,2
jupiter/graph_1789.txt,2,2
jupiter/graph_1790.txt,3,3
jupiter/graph_1793.txt,3,3
jupiter/graph_1794.txt,3,2
jupiter/graph_1795.txt,2,2
jupiter/graph_1797.txt,3,3
jupiter/graph_1798.txt,3,2
jupiter/graph_1802.txt,3,3
jupiter/graph_1803.txt,2,2
jupiter/graph_1804.txt,2,2
jupiter/graph_1805.txt,3,2
jupiter/graph_1806.txt,3,2
jupiter/graph_1807.txt,3,3
jupiter/graph_1808.txt,3,2
jupiter/graph_1809.txt,3,2
jupiter/graph_1810.txt,3,2
jupiter/graph_1811.txt,3,2
jupiter/graph_1812.txt,3,2
jupiter/graph_1813.txt,2,2
jupiter/graph_1814.txt,3,2
jupiter/graph_1818.txt,2,2
jupiter/graph_1821.txt,3,2
jupiter/graph_1822.txt,2,2
jupiter/graph_1824.txt,2,2
jupiter/graph_1825.txt,3,2
jupiter/graph_1826.txt,3,2
jupiter/graph_1827.txt,3,2
jupiter/graph_1828.txt,2,2
jupiter/graph_1829.txt,2,2
jupiter/graph_1830.txt,2,2
jupiter/graph_1831.txt,3,2
jupiter/graph_1832.txt,3,3
jupiter/graph_1835.txt,2,2
jupiter/graph_1836.txt,3,2
jupiter/graph_1837.txt,3,2
jupiter/graph_1839.txt,3,2
jupiter/graph_1840.txt,3,2
jupiter/graph_1843.txt,3,2
jupiter/graph_2007.txt,3,3
jupiter/graph_2012.txt,3,3
jupiter/graph_2013.txt,3,2
jupiter/graph_2026.txt,3,2
jupiter/graph_2033.txt,2,2
jupiter/graph_2038.txt,3,2
jupiter/graph_2044.txt,3,2
jupiter/graph_2045.txt,3,2
jupiter/graph_2052.txt,3,2
jupiter/graph_2054.txt,3,2
jupiter/graph_2060.txt,3,2
jupiter/graph_2062.txt,3,2
jupiter/graph_2063.txt,3,2
jupiter/graph_2065.txt,3,3
jupiter/graph_2071.txt,3,2
jupiter/graph_2074.txt,3,3
jupiter/graph_2078.txt,3,2
jupiter/graph_2083.txt,3,2
jupiter/graph_2093.txt,3,2
jupiter/graph_2094.txt,3,3
jupiter/graph_2100.txt,2,2
jupiter/graph_2103.txt,3,3
jupiter/graph_2105.txt,3,2
jupiter/graph_2106.txt,3,2
jupiter/graph_2108.txt,3,2
jupiter/graph_2115.txt,3,2
jupiter/graph_2116.txt,3,2
jupiter/graph_2119.txt,3,2
jupiter/graph_2122.txt,2,2
jupiter/graph_2125.txt,2,2
jupiter/graph_2126.txt,3,2
jupiter/graph_2127.txt,3,2
jupiter/graph_2128.txt,2,2
jupiter/graph_2136.txt,2,2
jupiter/graph_2140.txt,3,3
jupiter/graph_2148.txt,3,2
jupiter/graph_2150.txt,3,3
jupiter/graph_2167.txt,3,2
jupiter/graph_2169.txt,3,2
jupiter/graph_2173.txt,3,2
jupiter/graph_2175.txt,3,2
jupiter/graph_2177.txt,3,2
jupiter/graph_2180.txt,3,2
jupiter/graph_2182.txt,3,2
jupiter/graph_2188.txt,3,3
jupiter/graph_2202.txt,2,2
jupiter/graph_2207.txt,3,2
jupiter/graph_2208.txt,3,2
jupiter/graph_2221.txt,3,2
jupiter/graph_2222.txt,3,2
jupiter/graph_2229.txt,3,3
jupiter/graph_2237.txt,3,2
jupiter/graph_2238.txt,3,3
jupiter/graph_2239.txt,3,2
jupiter/graph_2241.txt,3,2
jupiter/graph_2244.txt,3,3
jupiter/graph_2245.txt,3,2
jupiter/graph_2246.txt,3,2
jupiter/graph_2254.txt,3,2
jupiter/graph_2256.txt,3,2
jupiter/graph_2259.txt,3,2
jupiter/graph_2263.txt,2,2
jupiter/graph_2265.txt,3,3
jupiter/graph_2267.txt,2,2
jupiter/graph_2270.txt,2,2
jupiter/graph_2273.txt,3,3
jupiter/graph_2285.txt,3,2
jupiter/graph_2288.txt,3,3
jupiter/graph_2290.txt,3,2
jupiter/graph_2291.txt,3,3
jupiter/graph_2292.txt,2,2
jupiter/graph_2295.txt,3,3
jupiter/graph_2296.txt,3,3
jupiter/graph_2299.txt,3,2
jupiter/graph_2308.txt,3,2
jupiter/graph_2316.txt,3,2
jupiter/graph_2318.txt,2,2
jupiter/graph_2322.txt,3,2
jupiter/graph_2331.txt,3,3
jupiter/graph_2333.txt,3,2
jupiter/graph_2337.txt,3,3
jupiter/graph_2338.txt,3,2
jupiter/graph_2340.txt,3,3
jupiter/graph_2341.txt,2,2
jupiter/graph_2342.txt,2,2
jupiter/graph_2349.txt,3,2
jupiter/graph_2350.txt,3,2
jupiter/graph_2351.txt,3,2
jupiter/graph_2353.txt,3,2
jupiter/graph_2359.txt,3,2
jupiter/graph_2360.txt,2,2
jupiter/graph_2363.txt,2,2
jupiter/graph_2368.txt,3,2
jupiter/graph_2372.txt,3,2
jupiter/graph_2376.txt,2,2
jupiter/graph_2377.txt,3,3
jupiter/graph_2382.txt,3,2
jupiter/graph_2385.txt,2,2
jupiter/graph_2387.txt,3,3
jupiter/graph_2394.txt,3,3
jupiter/graph_2404.txt,2,2
jupiter/graph_2406.txt,3,2
jupiter/graph_2409.txt,3,2
jupiter/graph_2412.txt,2,2
jupiter/graph_2414.txt,3,2
jupiter/graph_2416.txt,3,2
jupiter/graph_2420.txt,3,2
jupiter/graph_2421.txt,3,2
jupiter/graph_2424.txt,3,2
jupiter/graph_2429.txt,3,3
jupiter/graph_2430.txt,3,3
jupiter/graph_2432.txt,2,2
jupiter/graph_2434.txt,3,3
jupiter/graph_2441.txt,3,3
jupiter/graph_2444.txt,3,2
jupiter/graph_2445.txt,3,2
jupiter/graph_2448.txt,3,2
jupiter/graph_2456.txt,3,3
jupiter/graph_2461.txt,3,3
jupiter/graph_2463.txt,2,2
jupiter/graph_2464.txt,3,2
jupiter/graph_2468.txt,2,2
jupiter/graph_2473.txt,3,2
jupiter/graph_2475.txt,3,3
jupiter/graph_2478.txt,3,2
jupiter/graph_2479.txt,3,2
jupiter/graph_2490.txt,3,2
jupiter/graph_2493.txt,3,2
jupiter/graph_2500.txt,3,2
jupiter/graph_2507.txt,3,2
jupiter/graph_2512.txt,3,3
jupiter/graph_2513.txt,3,2
jupiter/graph_2519.txt,3,2
jupiter/graph_2520.txt,3,2
jupiter/graph_2524.txt,3,2
jupiter/graph_2525.txt,2,2
jupiter/graph_2526.txt,3,2
jupiter/graph_2537.txt,3,2
jupiter/graph_2540.txt,2,2
jupiter/graph_2546.txt,3,3
jupiter/graph_2547.txt,3,3
jupiter/graph_2551.txt,2,2
jupiter/graph_2553.txt,3,3
jupiter/graph_2554.txt,3,3
jupiter/graph_2558.txt,3,3
jupiter/graph_2559.txt,3,2
jupiter/graph_2564.txt,3,2
jupiter/graph_2565.txt,3,2
jupiter/graph_2573.txt,3,3
jupiter/graph_2575.txt,3,2
jupiter/graph_2582.txt,3,2
jupiter/graph_2587.txt,3,3
jupiter/graph_2590.txt,3,2
jupiter/graph_2595.txt,3,3
jupiter/graph_2602.txt,3,2
jupiter/graph_2614.txt,2,2
jupiter/graph_2615.txt,3,2
jupiter/graph_2617.txt,3,3
jupiter/graph_2621.txt,3,2
jupiter/graph_2622.txt,3,3
jupiter/graph_2624.txt,3,3
jupiter/graph_2627.txt,3,2
jupiter/graph_2633.txt,3,2
jupiter/graph_2636.txt,2,2
jupiter/graph_2641.txt,2,2
jupiter/graph_2646.txt,2,2
jupiter/graph_2649.txt,2,2
jupiter/graph_2650.txt,3,2
jupiter/graph_2652.txt,3,2
jupiter/graph_2655.txt,3,2
jupiter/graph_2659.txt,3,2
jupiter/graph_2664.txt,2,2
jupiter/graph_2672.txt,3,2
jupiter/graph_2674.txt,3,3
jupiter/graph_2694.txt,2,2
jupiter/graph_2697.txt,3,2
jupiter/graph_2700.txt,2,2
jupiter/graph_2704.txt,3,2
jupiter/graph_2710.txt,3,2
jupiter/graph_2718.txt,3,2
jupiter/graph_2727.txt,3,2
jupiter/graph_2732.txt,3,2
jupiter/graph_2733.txt,3,2
jupiter/graph_2734.txt,3,2
jupiter/graph_2753.txt,3,2
jupiter/graph_2754.txt,3,2
jupiter/graph_2757.txt,3,2
jupiter/graph_2762.txt,3,2
jupiter/graph_2763.txt,3,2
jupiter/graph_2764.txt,3,3
jupiter/graph_2768.txt,2,2
jupiter/graph_2774.txt,2,2
jupiter/graph_2780.txt,3,2
jupiter/graph_2782.txt,3,3
jupiter/graph_2786.txt,3,2
jupiter/graph_2789.txt,3,3
jupiter/graph_2790.txt,3,3
jupiter/graph_2798.txt,3,3
jupiter/graph_2799.txt,3,3
jupiter/graph_2801.txt,3,3
jupiter/graph_2802.txt,2,2
jupiter/graph_2806.txt,3,2
jupiter/graph_2811.txt,3,2
jupiter/graph_2814.txt,3,2
jupiter/graph_2816.txt,3,3
jupiter/graph_2818.txt,3,2
jupiter/graph_2830.txt,3,3
jupiter/graph_2840.txt,3,3
jupiter/graph_2842.txt,2,2
jupiter/graph_2846.txt,2,2
jupiter/graph_2847.txt,3,3
jupiter/graph_2854.txt,3,2
jupiter/graph_2857.txt,2,2
jupiter/graph_2859.txt,3,2
jupiter/graph_2863.txt,3,2
jupiter/graph_2868.txt,3,2
jupiter/graph_2869.txt,2,2
jupiter/graph_2876.txt,3,2
jupiter/graph_2884.txt,3,2
jupiter/graph_2887.txt,3,3
jupiter/graph_2890.txt,3,2
jupiter/graph_2897.txt,3,2
jupiter/graph_2904.txt,3,2
jupiter/graph_2907.txt,3,2
jupiter/graph_2909.txt,2,2
jupiter/graph_2913.txt,2,2
jupiter/graph_2916.txt,3,2
jupiter/graph_2924.txt,3,2
jupiter/graph_2928.txt,3,2
jupiter/graph_2929.txt,3,2
jupiter/graph_2935.txt,3,2
jupiter/graph_2961.txt,3,3
jupiter/graph_2969.txt,3,2
jupiter/graph_2973.txt,3,2
jupiter/graph_2984.txt,3,3
jupiter/graph_2987.txt,2,2
jupiter/graph_2988.txt,3,2
jupiter/graph_2992.txt,2,2
jupiter/graph_2994.txt,3,2
jupiter/graph_2996.txt,3,3
jupiter/graph_3010.txt,3,3
jupiter/graph_3012.txt,3,2
jupiter/graph_3017.txt,3,2
jupiter/graph_3029.txt,3,2
jupiter/graph_3031.txt,3,2
jupiter/graph_3041.txt,3,3
jupiter/graph_3065.txt,3,2
jupiter/graph_3074.txt,3,2
jupiter/graph_3101.txt,3,2
jupiter/graph_3106.txt,2,2
jupiter/graph_3110.txt,3,2
jupiter/graph_3116.txt,3,2
jupiter/graph_3127.txt,3,3
jupiter/graph_3138.txt,3,2
jupiter/graph_3147.txt,3,3
jupiter/graph_3157.txt,3,3
jupiter/graph_3176.txt,3,2
jupiter/graph_3184.txt,3,2
jupiter/graph_3185.txt,3,3
jupiter/graph_3187.txt,3,2
jupiter/graph_3189.txt,3,2
jupiter/graph_3192.txt,3,3
jupiter/graph_3203.txt,3,3
jupiter/graph_3225.txt,3,2
jupiter/graph_3227.txt,3,2
jupiter/graph_3230.txt,3,2
jupiter/graph_3241.txt,3,2
jupiter/graph_3244.txt,3,2
jupiter/graph_3252.txt,3,3
jupiter/graph_3259.txt,3,2
jupiter/graph_3296.txt,3,2
jupiter/graph_3307.txt,3,2
jupiter/graph_3309.txt,3,2
jupiter/graph_3328.txt,3,2
jupiter/graph_3333.txt,3,2
jupiter/graph_3337.txt,3,3
jupiter/graph_3348.txt,3,2
jupiter/graph_3350.txt,3,2
jupiter/graph_3352.txt,3,2
jupiter/graph_3353.txt,3,2
jupiter/graph_3354.txt,3,2
jupiter/graph_3358.txt,3,2
jupiter/graph_3361.txt,3,2
jupiter/graph_3364.txt,3,3
jupiter/graph_3371.txt,3,2
jupiter/graph_3376.txt,3,2
jupiter/graph_3384.txt,3,2
jupiter/graph_3391.txt,3,3
jupiter/graph_3392.txt,3,2
jupiter/graph_3397.txt,3,3
jupiter/graph_3406.txt,3,2
jupiter/graph_3407.txt,3,2
jupiter/graph_3408.txt,3,2
jupiter/graph_3412.txt,3,3
jupiter/graph_3413.txt,3,3
jupiter/graph_3415.txt,3,2
jupiter/graph_3422.txt,3,2
jupiter/graph_3428.txt,3,2
jupiter/graph_3431.txt,3,2
jupiter/graph_3432.txt,3,3
jupiter/graph_3435.txt,3,2
jupiter/graph_3437.txt,3,2
jupiter/graph_3439.txt,3,3
jupiter/graph_3449.txt,3,2
jupiter/graph_3463.txt,3,2
jupiter/graph_3467.txt,3,3
jupiter/graph_3473.txt,3,2
jupiter/graph_3483.txt,3,2
jupiter/graph_3487.txt,3,2
jupiter/graph_3494.txt,3,3
jupiter/graph_3498.txt,3,2
jupiter/graph_3499.txt,3,3
jupiter/graph_3506.txt,3,2
jupiter/graph_3510.txt,3,2
jupiter/graph_3535.txt,3,2
jupiter/graph_3543.txt,3,3
jupiter/graph_3545.txt,3,2
jupiter/graph_3554.txt,3,2
jupiter/graph_3561.txt,3,2
jupiter/graph_3562.txt,3,2
jupiter/graph_3564.txt,3,2
jupiter/graph_3569.txt,3,2
jupiter/graph_3574.txt,3,3
jupiter/graph_3575.txt,3,3
jupiter/graph_3579.txt,3,2
jupiter/graph_3595.txt,3,3
jupiter/graph_3599.txt,3,2
jupiter/graph_3612.txt,3,2
jupiter/graph_3617.txt,3,2
jupiter/graph_3624.txt,3,2
jupiter/graph_3627.txt,3,2
jupiter/graph_3636.txt,3,2
jupiter/graph_3638.txt,3,2
jupiter/graph_3639.txt,3,2
jupiter/graph_3642.txt,3,3
jupiter/graph_3662.txt,3,2
jupiter/graph_3665.txt,3,2
jupiter/graph_3669.txt,3,2
jupiter/graph_3670.txt,3,2
jupiter/graph_3671.txt,3,2
jupiter/graph_3676.txt,3,3
jupiter/graph_3679.txt,3,2
jupiter/graph_3683.txt,3,2
jupiter/graph_3705.txt,3,2
jupiter/graph_3747.txt,3,2
jupiter/graph_3752.txt,3,2
jupiter/graph_3766.txt,3,3
jupiter/graph_3771.txt,3,2
jupiter/graph_3778.txt,3,3
jupiter/graph_3783.txt,3,3
jupiter/graph_3787.txt,3,2
jupiter/graph_3794.txt,3,2
jupiter/graph_3798.txt,2,2
jupiter/graph_3811.txt,3,2
jupiter/graph_3812.txt,3,3
jupiter/graph_3813.txt,3,2
jupiter/graph_3819.txt,3,2
jupiter/graph_3831.txt,3,3
jupiter/graph_3840.txt,3,3
jupiter/graph_3873.txt,3,2
jupiter/graph_3875.txt,3,2
jupiter/graph_3889.txt,3,3
jupiter/graph_3912.txt,3,2
jupiter/graph_3922.txt,3,2
jupiter/graph_3923.txt,3,3
jupiter/graph_3931.txt,3,2
jupiter/graph_3940.txt,3,2
jupiter/graph_3941.txt,3,2
jupiter/graph_3944.txt,3,2
jupiter/graph_3946.txt,3,2
jupiter/graph_3984.txt,3,2
jupiter/graph_4009.txt,3,2
jupiter/graph_4010.txt,3,2
jupiter/graph_4013.txt,3,2
jupiter/graph_4024.txt,3,2
jupiter/graph_4030.txt,3,2
jupiter/graph_4036.txt,3,2
jupiter/graph_4041.txt,3,2
jupiter/graph_4042.txt,3,2
jupiter/graph_4046.txt,3,2
jupiter/graph_4047.txt,3,2
jupiter/graph_4054.txt,3,2
jupiter/graph_4055.txt,3,3
jupiter/graph_4058.txt,3,2
jupiter/graph_4075.txt,3,2
jupiter/graph_4076.txt,3,2
jupiter/graph_4083.txt,3,2
jupiter/graph_4093.txt,2,2
jupiter/graph_4097.txt,3,2
jupiter/graph_4100.txt,3,2
jupiter/graph_4102.txt,3,2
jupiter/graph_4106.txt,3,3
jupiter/graph_4109.txt,3,2
jupiter/graph_4119.txt,3,2
jupiter/graph_4123.txt,3,3
jupiter/graph_4130.txt,3,2
jupiter/graph_4131.txt,3,2
jupiter/graph_4135.txt,3,2
jupiter/graph_4149.txt,3,2
jupiter/graph_4155.txt,3,3
jupiter/graph_4159.txt,3,2
jupiter/graph_4163.txt,3,2
jupiter/graph_4173.txt,3,2
jupiter/graph_4178.txt,3,2
jupiter/graph_4188.txt,3,2
jupiter/graph_4190.txt,3,2
jupiter/graph_4193.txt,3,2
jupiter/graph_4213.txt,3,2
jupiter/graph_4214.txt,3,2
jupiter/graph_4224.txt,3,3
jupiter/graph_4233.txt,3,3
jupiter/graph_4236.txt,3,2
jupiter/graph_4243.txt,3,2
jupiter/graph_4245.txt,3,2
jupiter/graph_4250.txt,3,3
jupiter/graph_4254.txt,3,3
jupiter/graph_4262.txt,3,2
jupiter/graph_4290.txt,3,2
jupiter/graph_4298.txt,3,2
jupiter/graph_4302.txt,3,2
jupiter/graph_4320.txt,3,2
jupiter/graph_4323.txt,3,3
jupiter/graph_4325.txt,3,2
jupiter/graph_4328.txt,3,2
jupiter/graph_4330.txt,3,3
jupiter/graph_4332.txt,3,3
jupiter/graph_4335.txt,3,2
jupiter/graph_4344.txt,3,2
jupiter/graph_4353.txt,3,3
jupiter/graph_4361.txt,3,2
jupiter/graph_4362.txt,3,2
jupiter/graph_4365.txt,3,2
jupiter/graph_4366.txt,3,2
jupiter/graph_4369.txt,3,2
jupiter/graph_4378.txt,3,2
jupiter/graph_4387.txt,3,2
jupiter/graph_4393.txt,3,3
jupiter/graph_4394.txt,3,3
jupiter/graph_4405.txt,3,3
jupiter/graph_4409.txt,3,3
jupiter/graph_4417.txt,3,2
jupiter/graph_4420.txt,3,2
jupiter/graph_4422.txt,3,2
jupiter/graph_4423.txt,3,2
jupiter/graph_4427.txt,3,2
jupiter/graph_4428.txt,3,3
jupiter/graph_4439.txt,3,2
jupiter/graph_4442.txt,3,2
jupiter/graph_4465.txt,3,2
jupiter/graph_4477.txt,3,2
jupiter/graph_4478.txt,2,2
jupiter/graph_4485.txt,3,2
jupiter/graph_4490.txt,3,2
jupiter/graph_4494.txt,3,2
jupiter/graph_4501.txt,4,3
jupiter/graph_4506.txt,3,2
jupiter/graph_4515.txt,3,2
jupiter/graph_4516.txt,3,2
jupiter/graph_4521.txt,3,2
jupiter/graph_4525.txt,4,2
jupiter/graph_4535.txt,3,3
jupiter/graph_4545.txt,3,2
jupiter/graph_4551.txt,3,2
jupiter/graph_4559.txt,3,2
jupiter/graph_4562.txt,3,2
jupiter/graph_4572.txt,3,2
jupiter/graph_4576.txt,3,2
jupiter/graph_4595.txt,3,2
jupiter/graph_4610.txt,3,3
jupiter/graph_4618.txt,3,2
jupiter/graph_4639.txt,3,2
jupiter/graph_4646.txt,3,2
jupiter/graph_4652.txt,3,2
jupiter/graph_4656.txt,3,2
jupiter/graph_4658.txt,3,2
jupiter/graph_4660.txt,3,2
jupiter/graph_4681.txt,3,2
jupiter/graph_4685.txt,3,2
jupiter/graph_4688.txt,3,2
jupiter/graph_4695.txt,2,2
jupiter/graph_4697.txt,3,2
jupiter/graph_4699.txt,3,2
jupiter/graph_4709.txt,3,2
jupiter/graph_4713.txt,3,3
jupiter/graph_4714.txt,3,3
jupiter/graph_4722.txt,3,2
jupiter/graph_4733.txt,3,2
jupiter/graph_4739.txt,3,3
jupiter/graph_4740.txt,3,2
jupiter/graph_4744.txt,3,3
jupiter/graph_4747.txt,3,3
jupiter/graph_4756.txt,3,3
jupiter/graph_4759.txt,3,2
jupiter/graph_4769.txt,3,3
jupiter/graph_4772.txt,3,3
jupiter/graph_4775.txt,3,2
jupiter/graph_4777.txt,2,2
jupiter/graph_4778.txt,3,3
jupiter/graph_4783.txt,3,2
jupiter/graph_4790.txt,3,3
jupiter/graph_4791.txt,3,3
jupiter/graph_4796.txt,3,3
jupiter/graph_4808.txt,3,3
jupiter/graph_4809.txt,3,3
jupiter/graph_4815.txt,3,2
jupiter/graph_4826.txt,3,2
jupiter/graph_4831.txt,2,2
jupiter/graph_4835.txt,3,2
jupiter/graph_4842.txt,3,2
jupiter/graph_4843.txt,3,2
jupiter/graph_4855.txt,3,2
jupiter/graph_4865.txt,4,3
jupiter/graph_4878.txt,3,3
jupiter/graph_4881.txt,3,2
jupiter/graph_4883.txt,3,3
jupiter/graph_4890.txt,3,3
jupiter/graph_4891.txt,3,2
jupiter/graph_4896.txt,3,3
jupiter/graph_4907.txt,3,2
jupiter/graph_4911.txt,3,2
jupiter/graph_4913.txt,3,2
jupiter/graph_4914.txt,3,3
jupiter/graph_4919.txt,3,2
jupiter/graph_4932.txt,3,2
jupiter/graph_4936.txt,3,2
jupiter/graph_4944.txt,3,2
jupiter/graph_4951.txt,3,2
jupiter/graph_4958.txt,3,2
jupiter/graph_4967.txt,3,3
jupiter/graph_4972.txt,3,2
jupiter/graph_4985.txt,3,2
jupiter/graph_4989.txt,3,2
jupiter/graph_4995.txt,3,2
jupiter/graph_4999.txt,3,2
jupiter/graph_5002.txt,3,2
jupiter/graph_5003.txt,3,3
jupiter/graph_5006.txt,3,2
jupiter/graph_5011.txt,3,2
jupiter/graph_5012.txt,3,2
jupiter/graph_5015.txt,3,2
jupiter/graph_5021.txt,3,2
jupiter/graph_5028.txt,3,3
jupiter/graph_5030.txt,3,3
jupiter/graph_5034.txt,4,2
jupiter/graph_5037.txt,3,2
jupiter/graph_5040.txt,3,3
jupiter/graph_5056.txt,3,2
jupiter/graph_5062.txt,3,3
jupiter/graph_5067.txt,3,2
jupiter/graph_5073.txt,3,2
jupiter/graph_5082.txt,3,2
jupiter/graph_5099.txt,3,2
jupiter/graph_5101.txt,3,2
jupiter/graph_5107.txt,3,2
jupiter/graph_5111.txt,3,2
jupiter/graph_5113.txt,3,3
jupiter/graph_5121.txt,3,2
jupiter/graph_5122.txt,3,2
jupiter/graph_5129.txt,3,3
jupiter/graph_5130.txt,3,2
jupiter/graph_5131.txt,3,2
jupiter/graph_5145.txt,3,2
jupiter/graph_5147.txt,3,2
jupiter/graph_5153.txt,3,3
jupiter/graph_5155.txt,3,2
jupiter/graph_5158.txt,3,2
jupiter/graph_5161.txt,3,2
jupiter/graph_5163.txt,3,2
jupiter/graph_5165.txt,3,2
jupiter/graph_5167.txt,3,3
jupiter/graph_5171.txt,3,2
jupiter/graph_5174.txt,3,2
jupiter/graph_5175.txt,3,2
jupiter/graph_5177.txt,3,2
jupiter/graph_5185.txt,3,3
jupiter/graph_5198.txt,3,3
jupiter/graph_5199.txt,3,3
jupiter/graph_5213.txt,3,3
jupiter/graph_5216.txt,3,3
jupiter/graph_5220.txt,3,2
jupiter/graph_5221.txt,3,2
jupiter/graph_5224.txt,3,2
jupiter/graph_5226.txt,3,3
jupiter/graph_5230.txt,3,2
jupiter/graph_5234.txt,3,2
jupiter/graph_5235.txt,3,2
jupiter/graph_5236.txt,3,2
jupiter/graph_5245.txt,3,2
jupiter/graph_5252.txt,3,2
jupiter/graph_5256.txt,3,2
jupiter/graph_5261.txt,3,2
jupiter/graph_5265.txt,3,2
jupiter/graph_5271.txt,3,3
jupiter/graph_5279.txt,3,3
jupiter/graph_5287.txt,3,2
jupiter/graph_5288.txt,3,3
jupiter/graph_5289.txt,3,3
jupiter/graph_5290.txt,3,2
jupiter/graph_5291.txt,3,2
jupiter/graph_5292.txt,3,3
jupiter/graph_5294.txt,3,2
jupiter/graph_5302.txt,3,2
jupiter/graph_5305.txt,3,3
jupiter/graph_5306.txt,3,2
jupiter/graph_5321.txt,3,3
jupiter/graph_5322.txt,3,2
jupiter/graph_5328.txt,3,2
jupiter/graph_5330.txt,3,2
jupiter/graph_5331.txt,3,3
jupiter/graph_5334.txt,3,3
jupiter/graph_5345.txt,3,2
jupiter/graph_5351.txt,3,2
jupiter/graph_5353.txt,3,2
jupiter/graph_5356.txt,3,2
jupiter/graph_5358.txt,3,2
jupiter/graph_5362.txt,3,2
jupiter/graph_5365.txt,3,2
jupiter/graph_5369.txt,3,2
jupiter/graph_5371.txt,3,3
jupiter/graph_5376.txt,3,2
jupiter/graph_5384.txt,3,2
jupiter/graph_5388.txt,3,2
jupiter/graph_5393.txt,3,3
jupiter/graph_5406.txt,3,3
jupiter/graph_5408.txt,3,2
jupiter/graph_5415.txt,3,2
jupiter/graph_5416.txt,3,2
jupiter/graph_5420.txt,3,2
jupiter/graph_5425.txt,3,2
jupiter/graph_5451.txt,3,2
jupiter/graph_5452.txt,3,3
jupiter/graph_5454.txt,3,2
jupiter/graph_5465.txt,3,3
jupiter/graph_5471.txt,3,3
jupiter/graph_5474.txt,3,3
jupiter/graph_5478.txt,3,2
jupiter/graph_5479.txt,3,3
jupiter/graph_5483.txt,3,3
jupiter/graph_5492.txt,3,2
jupiter/graph_5504.txt,3,2
jupiter/graph_5505.txt,3,2
jupiter/graph_5506.txt,3,2
jupiter/graph_5512.txt,2,2
jupiter/graph_5513.txt,3,2
jupiter/graph_5515.txt,3,3
jupiter/graph_5520.txt,3,2
jupiter/graph_5529.txt,3,2
jupiter/graph_5540.txt,3,3
jupiter/graph_5541.txt,3,2
jupiter/graph_5542.txt,3,2
jupiter/graph_5543.txt,3,2
jupiter/graph_5546.txt,3,2
jupiter/graph_5549.txt,3,3
jupiter/graph_5551.txt,3,2
jupiter/graph_5553.txt,3,3
jupiter/graph_5559.txt,3,3
jupiter/graph_5563.txt,3,2
jupiter/graph_5568.txt,3,2
jupiter/graph_5570.txt,3,2
jupiter/graph_5577.txt,3,3
jupiter/graph_5591.txt,3,3
jupiter/graph_5595.txt,3,3
jupiter/graph_5597.txt,3,2
jupiter/graph_5604.txt,3,3
jupiter/graph_5606.txt,3,2
jupiter/graph_5609.txt,3,3
jupiter/graph_5619.txt,3,2
jupiter/graph_5623.txt,3,3
jupiter/graph_5632.txt,3,3
jupiter/graph_5633.txt,3,2
jupiter/graph_5645.txt,3,2
jupiter/graph_5651.txt,3,2
jupiter/graph_5652.txt,3,2
jupiter/graph_5658.txt,3,3
jupiter/graph_5664.txt,3,2
jupiter/graph_5667.txt,3,2
jupiter/graph_5674.txt,3,2
jupiter/graph_5680.txt,3,2
